-0.74716655,-0.45114877,-0.30049679
-0.747174271,-0.451147258,-0.300700183
-0.747182184,-0.451145703,-0.300903814
-0.747190289,-0.451144104,-0.301107685
-0.747198585,-0.451142462,-0.301311794
-0.74720707,-0.451140776,-0.301516144
-0.747215744,-0.451139046,-0.301720734
-0.747224605,-0.451137273,-0.301925564
-0.747233652,-0.451135456,-0.302130635
-0.747242885,-0.451133595,-0.302335948
-0.747252302,-0.45113169,-0.302541502
-0.747261902,-0.451129741,-0.302747299
-0.747271685,-0.451127748,-0.302953339
-0.747281649,-0.451125711,-0.303159621
-0.747291793,-0.45112363,-0.303366147
-0.747302116,-0.451121504,-0.303572917
-0.747312618,-0.451119334,-0.303779931
-0.747323297,-0.451117119,-0.30398719
-0.747334152,-0.451114861,-0.304194694
-0.747345183,-0.451112557,-0.304402444
-0.747356388,-0.451110209,-0.304610439
-0.747367767,-0.451107816,-0.304818681
-0.747379318,-0.451105379,-0.30502717
-0.747391041,-0.451102896,-0.305235906
-0.747402935,-0.451100369,-0.30544489
-0.747414998,-0.451097797,-0.305654121
-0.747427231,-0.451095179,-0.305863602
-0.747439631,-0.451092517,-0.306073331
-0.747452199,-0.451089809,-0.306283309
-0.747464933,-0.451087056,-0.306493538
-0.747477833,-0.451084258,-0.306704016
-0.747490897,-0.451081415,-0.306914745
-0.747504125,-0.451078526,-0.307125726
-0.747517516,-0.451075591,-0.307336957
-0.747531069,-0.451072611,-0.307548441
-0.747544783,-0.451069586,-0.307760177
